Date,Firm Name,Period,Rating,Recommendation,Target Price
2012-01-08,Goldman Sachs,12 month,3,neutral/cautious,42.0
2011-11-04,UBS,12 month,3,neutral,42.0
2012-06-01,Edward Jones,Not Provided,3,hold,-0.0
2012-05-21,Argus Research Corp,Not Provided,5,buy,-0.0
2012-05-02,UBS,12 month,3,neutral,41.0
2012-05-02,Barclays,Not Provided,3,equalweight,41.0
2012-05-02,EVA Dimensions,Not Provided,3,hold,-0.0
2012-02-01,US Capital Advisors,Not Provided,5,overweight,43.0
2012-01-18,BMO Capital Markets,Not Provided,3,market perform,41.0
2012-01-08,Goldman Sachs,12 month,3,neutral/cautious,42.0
2012-06-01,Edward Jones,Not Provided,3,hold,-0.0
2012-05-21,Argus Research Corp,Not Provided,5,buy,-0.0
2012-05-02,UBS,12 month,3,neutral,41.0
2012-05-02,Barclays,Not Provided,3,equalweight,41.0
2012-05-02,EVA Dimensions,Not Provided,3,hold,-0.0
2012-02-01,US Capital Advisors,Not Provided,5,overweight,43.0
2012-01-18,BMO Capital Markets,Not Provided,3,market perform,41.0
2012-01-08,Goldman Sachs,12 month,3,neutral/cautious,42.0
2012-08-01,Edward Jones,Not Provided,3,hold,-0.0
2012-05-21,Argus Research Corp,Not Provided,5,buy,-0.0
2012-05-02,UBS,12 month,3,neutral,41.0
2012-05-02,Barclays,Not Provided,3,equalweight,41.0
2012-05-02,EVA Dimensions,Not Provided,3,hold,-0.0
2012-02-01,US Capital Advisors,Not Provided,5,overweight,43.0
2012-01-18,BMO Capital Markets,Not Provided,3,market perform,41.0
2012-01-08,Goldman Sachs,12 month,3,neutral/cautious,42.0
2012-08-17,EVA Dimensions,Not Provided,1,underweight,-0.0
2012-08-02,Barclays,Not Provided,3,equalweight,41.0
2012-08-01,Edward Jones,Not Provided,3,hold,-0.0
2012-05-21,Argus Research Corp,Not Provided,5,buy,-0.0
2012-05-02,UBS,12 month,3,neutral,41.0
2012-02-01,US Capital Advisors,Not Provided,5,overweight,43.0
2012-01-18,BMO Capital Markets,Not Provided,3,market perform,41.0
2012-01-08,Goldman Sachs,12 month,3,neutral/cautious,42.0
2012-10-01,Edward Jones,Not Provided,3,hold,-0.0
2012-08-17,EVA Dimensions,Not Provided,1,underweight,-0.0
2012-08-02,Barclays,Not Provided,3,equalweight,41.0
2012-05-21,Argus Research Corp,Not Provided,5,buy,-0.0
2012-05-02,UBS,12 month,3,neutral,41.0
2012-02-01,US Capital Advisors,Not Provided,5,overweight,43.0
2012-01-18,BMO Capital Markets,Not Provided,3,market perform,41.0
2012-01-08,Goldman Sachs,12 month,3,neutral/cautious,42.0
2012-11-01,Edward Jones,Not Provided,3,hold,-0.0
2012-10-24,Argus Research Corp,Not Provided,5,buy,46.0
2012-08-17,EVA Dimensions,Not Provided,1,underweight,-0.0
2012-08-02,Barclays,Not Provided,3,equalweight,41.0
2012-05-02,UBS,12 month,3,neutral,41.0
2012-02-01,US Capital Advisors,Not Provided,5,overweight,43.0
2012-01-18,BMO Capital Markets,Not Provided,3,market perform,41.0
2012-01-08,Goldman Sachs,12 month,3,neutral/cautious,42.0
2012-11-26,Goldman Sachs,12 month,3,neutral/cautious,43.0
2012-11-09,US Capital Advisors,Not Provided,5,overweight,43.0
2012-11-05,BMO Capital Markets,Not Provided,3,market perform,42.0
2012-11-02,Barclays,Not Provided,3,equalweight,41.0
2012-11-01,Edward Jones,Not Provided,3,hold,-0.0
2012-10-24,Argus Research Corp,Not Provided,5,buy,46.0
2012-08-17,EVA Dimensions,Not Provided,1,underweight,-0.0
2012-05-02,UBS,12 month,3,neutral,41.0
2012-12-05,Edward Jones,Not Provided,3,hold,-0.0
2012-11-26,Goldman Sachs,12 month,3,neutral/cautious,43.0
2012-11-09,US Capital Advisors,Not Provided,5,overweight,43.0
2012-11-05,BMO Capital Markets,Not Provided,3,market perform,42.0
2012-11-02,Barclays,Not Provided,3,equalweight,41.0
2012-10-24,Argus Research Corp,Not Provided,5,buy,46.0
2012-08-17,EVA Dimensions,Not Provided,1,underweight,-0.0
2012-05-02,UBS,12 month,3,neutral,41.0
2013-01-15,EVA Dimensions,Not Provided,1,underweight,-0.0
2013-01-10,Edward Jones,Not Provided,3,hold,-0.0
2012-11-26,Goldman Sachs,12 month,3,neutral/cautious,43.0
2012-11-09,US Capital Advisors,Not Provided,5,overweight,43.0
2012-11-05,BMO Capital Markets,Not Provided,3,market perform,42.0
2012-11-02,Barclays,Not Provided,3,equalweight,41.0
2012-10-24,Argus Research Corp,Not Provided,5,buy,46.0
2012-05-02,UBS,12 month,3,neutral,41.0
2013-02-22,EVA Dimensions,Not Provided,3,hold,-0.0
2013-02-19,Goldman Sachs,12 month,3,neutral/cautious,39.0
2013-02-11,Argus Research Corp,Not Provided,5,buy,44.0
2013-02-07,BMO Capital Markets,Not Provided,3,market perform,40.0
2013-02-07,Edward Jones,Not Provided,3,hold,-0.0
2013-02-07,Barclays,Not Provided,3,equalweight,37.0
2012-11-09,US Capital Advisors,Not Provided,5,overweight,43.0
2012-05-02,UBS,12 month,3,neutral,41.0
2013-03-28,BMO Capital Markets,Not Provided,3,market perform,42.0
2013-03-06,Edward Jones,Not Provided,3,hold,-0.0
2013-02-22,EVA Dimensions,Not Provided,3,hold,-0.0
2013-02-19,Goldman Sachs,12 month,3,neutral/cautious,39.0
2013-02-11,Argus Research Corp,Not Provided,5,buy,44.0
2013-02-07,Barclays,Not Provided,3,equalweight,37.0
2012-11-09,US Capital Advisors,Not Provided,5,overweight,43.0
2012-05-02,UBS,12 month,3,neutral,41.0
2013-05-01,UBS,12 month,3,neutral,43.0
2013-05-01,EVA Dimensions,Not Provided,5,overweight,-0.0
2013-04-30,Edward Jones,Not Provided,3,hold,-0.0
2013-04-29,US Capital Advisors,12 month,5,overweight,45.0
2013-04-24,BMO Capital Markets,Not Provided,1,underperform,43.0
2013-02-19,Goldman Sachs,12 month,3,neutral/cautious,39.0
2013-02-11,Argus Research Corp,Not Provided,5,buy,44.0
2013-02-07,Barclays,Not Provided,3,equalweight,37.0
2013-05-21,Edward Jones,Not Provided,3,hold,-0.0
2013-05-20,Argus Research Corp,Not Provided,3,hold,-0.0
2013-05-01,UBS,12 month,3,neutral,43.0
2013-05-01,EVA Dimensions,Not Provided,5,overweight,-0.0
2013-04-29,US Capital Advisors,12 month,5,overweight,45.0
2013-04-24,BMO Capital Markets,Not Provided,1,underperform,43.0
2013-02-19,Goldman Sachs,12 month,3,neutral/cautious,39.0
2013-02-07,Barclays,Not Provided,3,equalweight,37.0
2013-06-07,Edward Jones,Not Provided,3,hold,-0.0
2013-05-20,Argus Research Corp,Not Provided,3,hold,-0.0
2013-05-01,UBS,12 month,3,neutral,43.0
2013-05-01,EVA Dimensions,Not Provided,5,overweight,-0.0
2013-04-29,US Capital Advisors,12 month,5,overweight,45.0
2013-04-24,BMO Capital Markets,Not Provided,1,underperform,43.0
2013-02-19,Goldman Sachs,12 month,3,neutral/cautious,39.0
2013-02-07,Barclays,Not Provided,3,equalweight,37.0
2013-07-31,Edward Jones,Not Provided,1,sell,-0.0
2013-07-23,US Capital Advisors,Not Provided,5,overweight,45.0
2013-05-20,Argus Research Corp,Not Provided,3,hold,-0.0
2013-05-01,UBS,12 month,3,neutral,43.0
2013-05-01,EVA Dimensions,Not Provided,5,overweight,-0.0
2013-04-24,BMO Capital Markets,Not Provided,1,underperform,43.0
2013-02-19,Goldman Sachs,12 month,3,neutral/cautious,39.0
2013-02-07,Barclays,Not Provided,3,equalweight,37.0
2013-08-13,EVA Dimensions,Not Provided,5,buy,-0.0
2013-08-06,UBS,12 month,3,neutral,46.0
2013-08-05,Goldman Sachs,12 month,3,neutral/cautious,40.0
2013-08-05,Barclays,Not Provided,3,equalweight,46.0
2013-08-02,BMO Capital Markets,Not Provided,1,underperform,44.0
2013-07-31,Edward Jones,Not Provided,1,sell,-0.0
2013-07-23,US Capital Advisors,Not Provided,5,overweight,45.0
2013-05-20,Argus Research Corp,Not Provided,3,hold,-0.0
2013-09-12,Goldman Sachs,12 month,3,neutral/cautious,42.0
2013-09-11,BMO Capital Markets,Not Provided,1,underperform,44.0
2013-09-09,Edward Jones,Not Provided,1,sell,-0.0
2013-08-13,EVA Dimensions,Not Provided,5,buy,-0.0
2013-08-05,Barclays,Not Provided,3,equalweight,46.0
2013-07-23,US Capital Advisors,Not Provided,5,overweight,45.0
2013-05-20,Argus Research Corp,Not Provided,3,hold,-0.0
2013-11-01,BMO Capital Markets,Not Provided,1,underperform,46.0
2013-10-30,Edward Jones,Not Provided,1,sell,-0.0
2013-10-14,US Capital Advisors,12 month,5,overweight,45.0
2013-09-12,Goldman Sachs,12 month,3,neutral/cautious,42.0
2013-08-13,EVA Dimensions,Not Provided,5,buy,-0.0
2013-08-05,Barclays,Not Provided,3,equalweight,46.0
2013-05-20,Argus Research Corp,Not Provided,3,hold,-0.0
2013-12-01,Goldman Sachs,12 month,1,Sell/Cautious,43.0
2013-11-27,Edward Jones,Not Provided,1,sell,-0.0
2013-11-18,US Capital Advisors,Not Provided,3,hold,49.0
2013-11-07,Barclays,Not Provided,3,equalweight,50.0
2013-11-04,Argus Research Corp,Not Provided,3,hold,-0.0
2013-11-01,BMO Capital Markets,Not Provided,1,underperform,46.0
2013-08-13,EVA Dimensions,Not Provided,5,buy,-0.0
2013-12-24,Edward Jones,Not Provided,1,sell,-0.0
2013-12-15,BMO Capital Markets,Not Provided,1,underperform,46.0
2013-12-01,Goldman Sachs,12 month,1,Sell/Cautious,43.0
2013-11-18,US Capital Advisors,Not Provided,3,hold,49.0
2013-11-07,Barclays,Not Provided,3,equalweight,50.0
2013-11-04,Argus Research Corp,Not Provided,3,hold,-0.0
2013-08-13,EVA Dimensions,Not Provided,5,buy,-0.0
2014-01-23,US Capital Advisors,Not Provided,3,hold,49.0
2014-01-14,Edward Jones,Not Provided,1,sell,-0.0
2013-12-15,BMO Capital Markets,Not Provided,1,underperform,46.0
2013-12-01,Goldman Sachs,12 month,1,Sell/Cautious,43.0
2013-11-07,Barclays,Not Provided,3,equalweight,50.0
2013-11-04,Argus Research Corp,Not Provided,3,hold,-0.0
2013-08-13,EVA Dimensions,Not Provided,5,buy,-0.0
2014-02-24,Goldman Sachs,12 month,1,Sell/Cautious,41.0
2014-02-10,EVA Dimensions,Not Provided,3,hold,-0.0
2014-02-07,BMO Capital Markets,Not Provided,1,underperform,46.0
2014-02-07,Argus Research Corp,Not Provided,3,hold,-0.0
2014-02-06,Edward Jones,Not Provided,1,sell,-0.0
2014-01-23,US Capital Advisors,Not Provided,3,hold,49.0
2013-11-07,Barclays,Not Provided,3,equalweight,50.0
2014-04-01,EVA Dimensions,Not Provided,3,hold,-0.0
2014-03-24,Barclays,Not Provided,3,equalweight,51.0
2014-03-10,BMO Capital Markets,Not Provided,3,market perform,48.0
2014-03-10,Goldman Sachs,12 month,1,Sell/Cautious,42.0
2014-03-06,US Capital Advisors,Not Provided,3,hold,49.0
2014-03-05,Edward Jones,Not Provided,1,sell,-0.0
2014-02-07,Argus Research Corp,Not Provided,3,hold,-0.0
2014-04-30,BMO Capital Markets,Not Provided,3,market perform,50.0
2014-04-30,Argus Research Corp,Not Provided,3,hold,-0.0
2014-04-30,Barclays,Not Provided,3,equalweight,52.0
2014-04-30,EVA Dimensions,Not Provided,5,buy,-0.0
2014-04-29,Edward Jones,Not Provided,1,sell,-0.0
2014-04-29,"Morningstar, Inc",Not Provided,1,sell,-0.0
2014-04-25,US Capital Advisors,12 month,3,hold,49.0
2014-03-10,Goldman Sachs,12 month,1,Sell/Cautious,42.0
2014-05-22,"Morningstar, Inc",Not Provided,3,hold,-0.0
2014-05-14,Edward Jones,Not Provided,1,sell,-0.0
2014-04-30,BMO Capital Markets,Not Provided,3,market perform,50.0
2014-04-30,Argus Research Corp,Not Provided,3,hold,-0.0
2014-04-30,Barclays,Not Provided,3,equalweight,52.0
2014-04-30,EVA Dimensions,Not Provided,5,buy,-0.0
2014-04-25,US Capital Advisors,12 month,3,hold,49.0
2014-03-10,Goldman Sachs,12 month,1,Sell/Cautious,42.0
2014-06-16,BMO Capital Markets,Not Provided,3,market perform,52.0
2014-06-13,Edward Jones,Not Provided,1,sell,-0.0
2014-06-02,US Capital Advisors,Not Provided,3,hold,54.0
2014-05-22,"Morningstar, Inc",Not Provided,3,hold,-0.0
2014-04-30,Argus Research Corp,Not Provided,3,hold,-0.0
2014-04-30,Barclays,Not Provided,3,equalweight,52.0
2014-04-30,EVA Dimensions,Not Provided,5,buy,-0.0
2014-03-10,Goldman Sachs,12 month,1,Sell/Cautious,42.0
2014-07-31,Argus Research Corp,Not Provided,3,hold,-0.0
2014-07-31,Barclays,Not Provided,3,equalweight,53.0
2014-07-30,BMO Capital Markets,Not Provided,3,market perform,54.0
2014-07-30,Edward Jones,Not Provided,1,sell,-0.0
2014-07-30,"Morningstar, Inc",Not Provided,3,hold,-0.0
2014-07-28,US Capital Advisors,Not Provided,3,hold,54.0
2014-07-14,Goldman Sachs,12 month,1,Sell/Cautious,45.0
2014-04-30,EVA Dimensions,Not Provided,5,buy,-0.0
2014-08-25,Edward Jones,Not Provided,1,sell,-0.0
2014-08-20,US Capital Advisors,Not Provided,3,hold,54.0
2014-08-11,Goldman Sachs,12 month,1,Sell/Cautious,47.0
2014-07-31,Argus Research Corp,Not Provided,3,hold,-0.0
2014-07-31,Barclays,Not Provided,3,equalweight,53.0
2014-07-30,BMO Capital Markets,Not Provided,3,market perform,54.0
2014-07-30,"Morningstar, Inc",Not Provided,3,hold,-0.0
2014-04-30,EVA Dimensions,Not Provided,5,buy,-0.0
2014-09-25,Edward Jones,Not Provided,1,sell,-0.0
2014-08-20,US Capital Advisors,Not Provided,3,hold,54.0
2014-08-11,Goldman Sachs,12 month,1,Sell/Cautious,47.0
2014-07-31,Argus Research Corp,Not Provided,3,hold,-0.0
2014-07-31,Barclays,Not Provided,3,equalweight,53.0
2014-07-30,BMO Capital Markets,Not Provided,3,market perform,54.0
2014-07-30,"Morningstar, Inc",Not Provided,3,hold,-0.0
2014-04-30,EVA Dimensions,Not Provided,5,buy,-0.0
2014-10-31,Barclays,Not Provided,3,equalweight,51.0
2014-10-28,Argus Research Corp,Not Provided,3,hold,-0.0
2014-10-24,Edward Jones,Not Provided,1,sell,-0.0
2014-08-20,US Capital Advisors,Not Provided,3,hold,54.0
2014-08-11,Goldman Sachs,12 month,1,Sell/Cautious,47.0
2014-07-30,BMO Capital Markets,Not Provided,3,market perform,54.0
2014-07-30,"Morningstar, Inc",Not Provided,3,hold,-0.0
2014-04-30,EVA Dimensions,Not Provided,5,buy,-0.0
2014-11-26,"Morningstar, Inc",Not Provided,3,hold,-0.0
2014-11-24,Argus Research Corp,Not Provided,3,hold,-0.0
2014-11-11,BMO Capital Markets,Not Provided,3,market perform,54.0
2014-11-10,Edward Jones,Not Provided,1,sell,-0.0
2014-10-31,Barclays,Not Provided,3,equalweight,51.0
2014-08-20,US Capital Advisors,Not Provided,3,hold,54.0
2014-08-11,Goldman Sachs,12 month,1,Sell/Cautious,47.0
2014-04-30,EVA Dimensions,Not Provided,5,buy,-0.0
2014-12-09,Edward Jones,Not Provided,1,sell,-0.0
2014-12-02,US Capital Advisors,Not Provided,3,hold,54.0
2014-11-26,"Morningstar, Inc",Not Provided,3,hold,-0.0
2014-11-24,Argus Research Corp,Not Provided,3,hold,-0.0
2014-11-11,BMO Capital Markets,Not Provided,3,market perform,54.0
2014-10-31,Barclays,Not Provided,3,equalweight,51.0
2014-08-11,Goldman Sachs,12 month,1,Sell/Cautious,47.0
2014-04-30,EVA Dimensions,Not Provided,5,buy,-0.0
2015-01-23,Ladenburg Thalmann & Co,12 month,3,neutral,59.0
2015-01-09,Edward Jones,Not Provided,1,sell,-0.0
2014-12-02,US Capital Advisors,Not Provided,3,hold,54.0
2014-11-26,"Morningstar, Inc",Not Provided,3,hold,-0.0
2014-11-24,Argus Research Corp,Not Provided,3,hold,-0.0
2014-11-11,BMO Capital Markets,Not Provided,3,market perform,54.0
2014-10-31,Barclays,Not Provided,3,equalweight,51.0
2014-08-11,Goldman Sachs,12 month,1,Sell/Cautious,47.0
2014-04-30,EVA Dimensions,Not Provided,5,buy,-0.0
2015-02-23,Goldman Sachs,12 month,1,Sell/Cautious,45.0
2015-02-17,Argus Research Corp,Not Provided,3,hold,-0.0
2015-02-13,BMO Capital Markets,Not Provided,3,market perform,55.0
2015-02-13,Ladenburg Thalmann & Co,12 month,3,neutral,52.0
2015-02-13,Barclays,Not Provided,3,equalweight,51.0
2015-02-12,Edward Jones,Not Provided,1,sell,-0.0
2014-12-02,US Capital Advisors,Not Provided,3,hold,54.0
2014-11-26,"Morningstar, Inc",Not Provided,3,hold,-0.0
2014-04-30,EVA Dimensions,Not Provided,5,buy,-0.0
2015-04-01,"Morningstar, Inc",Not Provided,3,hold,-0.0
2015-03-27,Goldman Sachs,12 month,1,Sell/Cautious,46.0
2015-03-26,BMO Capital Markets,Not Provided,3,market perform,55.0
2015-03-26,Ladenburg Thalmann & Co,12 month,3,neutral,51.0
2015-03-25,Barclays,Not Provided,3,equalweight,51.0
2015-03-23,US Capital Advisors,Not Provided,3,hold,51.0
2015-03-11,Edward Jones,Not Provided,1,sell,-0.0
2015-02-17,Argus Research Corp,Not Provided,3,hold,-0.0
2014-04-30,EVA Dimensions,Not Provided,5,buy,-0.0
2015-04-29,Ladenburg Thalmann & Co,12 month,3,neutral,51.0
2015-04-28,BMO Capital Markets,Not Provided,3,market perform,55.0
2015-04-28,Edward Jones,Not Provided,1,sell,-0.0
2015-04-28,"Morningstar, Inc",Not Provided,3,hold,-0.0
2015-04-28,Barclays,Not Provided,3,equalweight,51.0
2015-04-14,Argus Research Corp,Not Provided,5,buy,58.0
2015-03-27,Goldman Sachs,12 month,1,Sell/Cautious,46.0
2015-03-23,US Capital Advisors,Not Provided,3,hold,51.0
2014-04-30,EVA Dimensions,Not Provided,5,buy,-0.0
2015-05-28,"Morningstar, Inc",Not Provided,3,hold,-0.0
2015-05-28,US Capital Advisors,Not Provided,3,hold,52.0
2015-05-22,Edward Jones,Not Provided,1,sell,-0.0
2015-05-04,Argus Research Corp,Not Provided,5,buy,58.0
2015-04-29,Ladenburg Thalmann & Co,12 month,3,neutral,51.0
2015-04-28,BMO Capital Markets,Not Provided,3,market perform,55.0
2015-04-28,Barclays,Not Provided,3,equalweight,51.0
2015-03-27,Goldman Sachs,12 month,1,Sell/Cautious,46.0
2014-04-30,EVA Dimensions,Not Provided,5,buy,-0.0
2015-06-19,Edward Jones,Not Provided,1,sell,-0.0
2015-06-16,EVA Dimensions,Not Provided,5,overweight,-0.0
2015-06-08,"Morningstar, Inc",Not Provided,3,hold,-0.0
2015-06-03,Ladenburg Thalmann & Co,12 month,3,neutral,51.0
2015-05-28,US Capital Advisors,Not Provided,3,hold,52.0
2015-05-04,Argus Research Corp,Not Provided,5,buy,58.0
2015-04-28,BMO Capital Markets,Not Provided,3,market perform,55.0
2015-04-28,Barclays,Not Provided,3,equalweight,51.0
2015-03-27,Goldman Sachs,12 month,1,Sell/Cautious,46.0
2015-07-30,Argus Research Corp,Not Provided,5,buy,58.0
2015-07-29,Edward Jones,Not Provided,1,sell,-0.0
2015-07-29,Ladenburg Thalmann & Co,12 month,3,neutral,51.0
2015-07-29,"Morningstar, Inc",Not Provided,3,hold,-0.0
2015-07-29,Barclays,Not Provided,3,equalweight,51.0
2015-07-02,Goldman Sachs,12 month,1,Sell/Cautious,47.0
2015-06-16,EVA Dimensions,Not Provided,5,overweight,-0.0
2015-05-28,US Capital Advisors,Not Provided,3,hold,52.0
2015-09-01,Ladenburg Thalmann & Co,12 month,3,neutral,66.0
2015-08-27,US Capital Advisors,Not Provided,3,hold,66.0
2015-08-25,Argus Research Corp,Not Provided,3,hold,-0.0
2015-08-25,Edward Jones,Not Provided,1,sell,-0.0
2015-08-25,EVA Dimensions,Not Provided,1,underweight,-0.0
2015-08-24,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
2015-08-24,"Morningstar, Inc",Not Provided,3,hold,-0.0
2015-08-24,Barclays,Not Provided,3,equalweight,51.0
2015-10-01,Ladenburg Thalmann & Co,12 month,3,neutral,66.0
2015-09-16,Edward Jones,Not Provided,1,sell,-0.0
2015-08-27,US Capital Advisors,Not Provided,3,hold,66.0
2015-08-25,Argus Research Corp,Not Provided,3,hold,-0.0
2015-08-25,EVA Dimensions,Not Provided,1,underweight,-0.0
2015-08-24,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
2015-08-24,"Morningstar, Inc",Not Provided,3,hold,-0.0
2015-08-24,Barclays,Not Provided,3,equalweight,51.0
2015-10-28,Edward Jones,Not Provided,1,sell,-0.0
2015-10-01,Ladenburg Thalmann & Co,12 month,3,neutral,66.0
2015-08-27,US Capital Advisors,Not Provided,3,hold,66.0
2015-08-25,Argus Research Corp,Not Provided,3,hold,-0.0
2015-08-25,EVA Dimensions,Not Provided,1,underweight,-0.0
2015-08-24,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
2015-08-24,"Morningstar, Inc",Not Provided,3,hold,-0.0
2015-08-24,Barclays,Not Provided,3,equalweight,51.0
2015-12-01,Ladenburg Thalmann & Co,12 month,3,neutral,66.0
2015-12-01,US Capital Advisors,Not Provided,3,hold,66.0
2015-11-25,Edward Jones,Not Provided,1,sell,-0.0
2015-11-11,EVA Dimensions,Not Provided,3,hold,-0.0
